"[""core_organisation:772""",UDM Constituency Office: Cofimvaba,political,Constituency Office]
"[""core_organisation:773""",UDM Constituency Office: Elliotdale,political,Constituency Office]
"[""core_organisation:774""",UDM Constituency Office: Lusikisiki,political,Constituency Office]
"[""core_organisation:776""",UDM Constituency Office: Mf Ayliff (Alfred Ndzo),political,Constituency Office]
"[""core_organisation:775""",UDM Constituency Office: Mthatha,political,Constituency Office]
"[""core_organisation:825""",African Christian Democratic Party Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:826""",African Christian Democratic Party Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:827""",African Christian Democratic Party Provincial North West Election List 2014,political,Election List]
"[""core_organisation:828""",African Christian Democratic Party Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:829""",African Christian Democratic Party Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:830""",African Independent Congress National Election List 2014,political,Election List]
"[""core_organisation:831""",African Independent Congress Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:832""",African Independent Congress Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:833""",African Independent Congress Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:834""",African Independent Congress Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:835""",African National Congress National Election List 2014,political,Election List]
"[""core_organisation:836""",African National Congress Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:837""",African National Congress Regional Free State Election List 2014,political,Election List]
"[""core_organisation:838""",African National Congress Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:839""",African National Congress Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:840""",African National Congress Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:841""",African National Congress Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:842""",African National Congress Regional North West Election List 2014,political,Election List]
"[""core_organisation:843""",African National Congress Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:844""",African National Congress Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:845""",African National Congress Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:846""",African National Congress Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:847""",African National Congress Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:848""",African National Congress Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:849""",African National Congress Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:850""",African National Congress Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:851""",African National Congress Provincial North West Election List 2014,political,Election List]
"[""core_organisation:852""",African National Congress Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:853""",African National Congress Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:854""",African National Party Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:855""",African People's Convention National Election List 2014,political,Election List]
"[""core_organisation:856""",African People's Convention Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:857""",African People's Convention Regional Free State Election List 2014,political,Election List]
"[""core_organisation:858""",African People's Convention Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:859""",African People's Convention Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:860""",African People's Convention Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:861""",African People's Convention Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:862""",African People's Convention Regional North West Election List 2014,political,Election List]
"[""core_organisation:863""",African People's Convention Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:864""",African People's Convention Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:865""",African People's Convention Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:866""",African People's Convention Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:867""",African People's Convention Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:868""",African People's Convention Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:869""",African People's Convention Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:444""",ANC Constituency Office (733): Mqanduli,political,Constituency Office]
"[""core_organisation:870""",African People's Convention Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:871""",African People's Convention Provincial North West Election List 2014,political,Election List]
"[""core_organisation:872""",African People's Convention Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:873""",African People's Convention Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:874""",Agang South Africa National Election List 2014,political,Election List]
"[""core_organisation:875""",Agang South Africa Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:876""",Agang South Africa Regional Free State Election List 2014,political,Election List]
"[""core_organisation:877""",Agang South Africa Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:878""",Agang South Africa Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:879""",Agang South Africa Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:880""",Agang South Africa Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:881""",Agang South Africa Regional North West Election List 2014,political,Election List]
"[""core_organisation:882""",Agang South Africa Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:883""",Agang South Africa Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:884""",Agang South Africa Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:885""",Agang South Africa Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:886""",Agang South Africa Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:887""",Agang South Africa Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:888""",Agang South Africa Provincial North West Election List 2014,political,Election List]
"[""core_organisation:889""",Agang South Africa Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:890""",Al Jama-Ah National Election List 2014,political,Election List]
"[""core_organisation:891""",Al Jama-Ah Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:892""",Al Jama-Ah Regional Free State Election List 2014,political,Election List]
"[""core_organisation:893""",Al Jama-Ah Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:894""",Al Jama-Ah Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:895""",Al Jama-Ah Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:896""",Al Jama-Ah Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:897""",Al Jama-Ah Regional North West Election List 2014,political,Election List]
"[""core_organisation:898""",Al Jama-Ah Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:899""",Al Jama-Ah Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:900""",Al Jama-Ah Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:901""",Azanian People's Organisation National Election List 2014,political,Election List]
"[""core_organisation:902""",Azanian People's Organisation Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:903""",Azanian People's Organisation Regional Free State Election List 2014,political,Election List]
"[""core_organisation:904""",Azanian People's Organisation Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:905""",Azanian People's Organisation Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:906""",Azanian People's Organisation Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:907""",Azanian People's Organisation Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:908""",Azanian People's Organisation Regional North West Election List 2014,political,Election List]
"[""core_organisation:909""",Azanian People's Organisation Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:910""",Azanian People's Organisation Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:911""",Azanian People's Organisation Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:912""",Azanian People's Organisation Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:913""",Azanian People's Organisation Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:914""",Azanian People's Organisation Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:915""",Azanian People's Organisation Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:267""",ANC Constituency Office (144): Daveyton/Etwatwa,political,Constituency Office]
"[""core_organisation:916""",Azanian People's Organisation Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:917""",Azanian People's Organisation Provincial North West Election List 2014,political,Election List]
"[""core_organisation:918""",Azanian People's Organisation Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:919""",Azanian People's Organisation Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:920""",Bushbuckridge Residents Association National Election List 2014,political,Election List]
"[""core_organisation:921""",Bushbuckridge Residents Association Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:922""",Bushbuckridge Residents Association Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:923""",Congress of the People National Election List 2014,political,Election List]
"[""core_organisation:924""",Congress of the People Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:925""",Congress of the People Regional Free State Election List 2014,political,Election List]
"[""core_organisation:926""",Congress of the People Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:927""",Congress of the People Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:928""",Congress of the People Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:929""",Congress of the People Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:930""",Congress of the People Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:931""",Congress of the People Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:932""",Congress of the People Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:933""",Congress of the People Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:934""",Congress of the People Provincial North West Election List 2014,political,Election List]
"[""core_organisation:935""",Congress of the People Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:936""",Congress of the People Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:937""",Democratic Alliance National Election List 2014,political,Election List]
"[""core_organisation:938""",Democratic Alliance Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:939""",Democratic Alliance Regional Free State Election List 2014,political,Election List]
"[""core_organisation:940""",Democratic Alliance Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:941""",Democratic Alliance Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:942""",Democratic Alliance Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:943""",Democratic Alliance Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:944""",Democratic Alliance Regional North West Election List 2014,political,Election List]
"[""core_organisation:945""",Democratic Alliance Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:946""",Democratic Alliance Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:947""",Democratic Alliance Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:948""",Democratic Alliance Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:949""",Democratic Alliance Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:950""",Democratic Alliance Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:951""",Democratic Alliance Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:952""",Democratic Alliance Provincial North West Election List 2014,political,Election List]
"[""core_organisation:953""",Democratic Alliance Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:954""",Democratic Alliance Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:955""",Economic Freedom Fighters National Election List 2014,political,Election List]
"[""core_organisation:956""",Economic Freedom Fighters Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:957""",Economic Freedom Fighters Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:958""",Economic Freedom Fighters Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:959""",Economic Freedom Fighters Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:960""",Economic Freedom Fighters Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:961""",Economic Freedom Fighters Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:962""",First Nation Liberation Alliance Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:963""",Inkatha Freedom Party National Election List 2014,political,Election List]
"[""core_organisation:964""",Inkatha Freedom Party Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:965""",Inkatha Freedom Party Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:966""",Inkatha Freedom Party Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:967""",Inkatha Freedom Party Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:968""",Inkatha Freedom Party Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:969""",Inkatha Freedom Party Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:970""",Inkatha Freedom Party Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:971""",Minority Front National Election List 2014,political,Election List]
"[""core_organisation:972""",Minority Front Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:973""",Minority Front Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:974""",Minority Front Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:975""",National Freedom Party National Election List 2014,political,Election List]
"[""core_organisation:976""",National Freedom Party Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:977""",National Freedom Party Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:978""",National Freedom Party Provincial North West Election List 2014,political,Election List]
"[""core_organisation:979""",Pan Africanist Congress of Azania National Election List 2014,political,Election List]
"[""core_organisation:980""",Pan Africanist Congress of Azania Regional Free State Election List 2014,political,Election List]
"[""core_organisation:981""",Pan Africanist Congress of Azania Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:982""",Sindawonye Progressive Party Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:983""",United Christian Democratic Party National Election List 2014,political,Election List]
"[""core_organisation:984""",United Christian Democratic Party Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:985""",United Christian Democratic Party Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:986""",United Christian Democratic Party Regional North West Election List 2014,political,Election List]
"[""core_organisation:987""",United Christian Democratic Party Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:988""",United Christian Democratic Party Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:989""",United Christian Democratic Party Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:990""",United Christian Democratic Party Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:991""",United Christian Democratic Party Provincial North West Election List 2014,political,Election List]
"[""core_organisation:992""",United Christian Democratic Party Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:993""",United Congress National Election List 2014,political,Election List]
"[""core_organisation:994""",United Democratic Movement National Election List 2014,political,Election List]
"[""core_organisation:995""",United Democratic Movement Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:996""",United Democratic Movement Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:997""",Freedom Front + National Election List 2014,political,Election List]
"[""core_organisation:998""",Freedom Front + Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:999""",Freedom Front + Regional North West Election List 2014,political,Election List]
"[""core_organisation:1000""",Freedom Front + Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1001""",Freedom Front + Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:1002""",Freedom Front + Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:1003""",Freedom Front + Provincial North West Election List 2014,political,Election List]
"[""core_organisation:1004""",Freedom Front + Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1005""",Freedom Front + Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1006""",Workers and Socialist Party Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1007""",Workers and Socialist Party Regional Free State Election List 2014,political,Election List]
"[""core_organisation:1008""",Workers and Socialist Party Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:1009""",Workers and Socialist Party Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:1010""",Workers and Socialist Party Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:1011""",Workers and Socialist Party Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:1012""",Workers and Socialist Party Regional North West Election List 2014,political,Election List]
"[""core_organisation:1013""",Workers and Socialist Party Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1014""",Workers and Socialist Party Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1015""",Workers and Socialist Party Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:1016""",Congress of the People Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:1017""",Congress of the People Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:1018""",Congress of the People Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:1019""",Congress of the People Regional North West Election List 2014,political,Election List]
"[""core_organisation:1020""",Congress of the People Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1021""",Democratic Alliance Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:1022""",Economic Freedom Fighters Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1023""",Economic Freedom Fighters Regional Free State Election List 2014,political,Election List]
"[""core_organisation:1024""",Economic Freedom Fighters Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:1025""",Economic Freedom Fighters Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:1026""",Economic Freedom Fighters Regional North West Election List 2014,political,Election List]
"[""core_organisation:1027""",Economic Freedom Fighters Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1028""",Economic Freedom Fighters Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1029""",Economic Freedom Fighters Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1030""",Economic Freedom Fighters Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:1031""",Economic Freedom Fighters Provincial North West Election List 2014,political,Election List]
"[""core_organisation:1032""",Economic Freedom Fighters Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1033""",Economic Freedom Fighters Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1034""",First Nation Liberation Alliance National Election List 2014,political,Election List]
"[""core_organisation:1035""",First Nation Liberation Alliance Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1036""",First Nation Liberation Alliance Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1037""",Front Nasionaal/Front National National Election List 2014,political,Election List]
"[""core_organisation:1038""",Front Nasionaal/Front National Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1039""",Front Nasionaal/Front National Regional Free State Election List 2014,political,Election List]
"[""core_organisation:1040""",Front Nasionaal/Front National Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:1041""",Front Nasionaal/Front National Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1042""",Front Nasionaal/Front National Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:1043""",Independent Civic Organisation of South Africa National Election List 2014,political,Election List]
"[""core_organisation:1044""",Independent Civic Organisation of South Africa Regional Free State Election List 2014,political,Election List]
"[""core_organisation:1045""",Independent Civic Organisation of South Africa Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:1046""",Independent Civic Organisation of South Africa Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1047""",Independent Civic Organisation of South Africa Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1048""",Independent Civic Organisation of South Africa Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:1049""",Independent Civic Organisation of South Africa Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:1050""",Independent Civic Organisation of South Africa Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1051""",Independent Civic Organisation of South Africa Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1052""",Indigenous Peoples Organisation Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1053""",Inkatha Freedom Party Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1054""",Inkatha Freedom Party Regional Free State Election List 2014,political,Election List]
"[""core_organisation:1055""",Inkatha Freedom Party Regional North West Election List 2014,political,Election List]
"[""core_organisation:1056""",Inkatha Freedom Party Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1057""",Inkatha Freedom Party Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1058""",Inkatha Freedom Party Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:1059""",Inkatha Freedom Party Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:1060""",Inkatha Freedom Party Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:1061""",Inkatha Freedom Party Provincial North West Election List 2014,political,Election List]
"[""core_organisation:1062""",Inkatha Freedom Party Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1063""",Keep It Straight and Simple National Election List 2014,political,Election List]
"[""core_organisation:1064""",Kingdom Governance Movement National Election List 2014,political,Election List]
"[""core_organisation:1065""",Kingdom Governance Movement Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1066""",Kingdom Governance Movement Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1067""",Kingdom Governance Movement Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:1068""",Kingdom Governance Movement Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:1069""",Kingdom Governance Movement Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1070""",Kwa-Zulu Natal Transport Alliance Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:1071""",Lekgotla For Democracy Advancement Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:1072""",Lekgotla For Democracy Advancement Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:1073""",Merafong Civic Association Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:1074""",Merafong Civic Association Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:1075""",Minority Front Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:1076""",National Freedom Party Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1077""",National Freedom Party Regional Free State Election List 2014,political,Election List]
"[""core_organisation:1078""",National Freedom Party Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:1079""",National Freedom Party Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:1080""",National Freedom Party Regional North West Election List 2014,political,Election List]
"[""core_organisation:1081""",National Freedom Party Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1082""",National Freedom Party Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1083""",National Freedom Party Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1084""",National Freedom Party Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:1085""",National Freedom Party Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:1086""",National Freedom Party Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:1087""",National Freedom Party Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:1088""",National Freedom Party Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1089""",National Freedom Party Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1090""",National Party South Africa Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1091""",Pan Africanist Congress of Azania Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1092""",Pan Africanist Congress of Azania Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:1093""",Pan Africanist Congress of Azania Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:1094""",Pan Africanist Congress of Azania Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1095""",Pan Africanist Congress of Azania Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1205""",ANC Constituency Office (836): Bergville,other,Constituency Office]
"[""core_organisation:1096""",Pan Africanist Congress of Azania Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:1097""",Pan Africanist Congress of Azania Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:1098""",Pan Africanist Congress of Azania Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:1099""",Pan Africanist Congress of Azania Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:1100""",Pan Africanist Congress of Azania Provincial Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:1101""",Pan Africanist Congress of Azania Provincial North West Election List 2014,political,Election List]
"[""core_organisation:1102""",Pan Africanist Congress of Azania Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1103""",Pan Africanist Congress of Azania Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1104""",Pan Africanist Movement National Election List 2014,political,Election List]
"[""core_organisation:1105""",Pan Africanist Movement Regional Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1106""",Pan Africanist Movement Regional Free State Election List 2014,political,Election List]
"[""core_organisation:1107""",Pan Africanist Movement Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:1108""",Pan Africanist Movement Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:1109""",Pan Africanist Movement Regional Limpopo Election List 2014,political,Election List]
"[""core_organisation:1110""",Pan Africanist Movement Regional Mpumalanga Election List 2014,political,Election List]
"[""core_organisation:1111""",Pan Africanist Movement Regional North West Election List 2014,political,Election List]
"[""core_organisation:1112""",Pan Africanist Movement Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1113""",Pan Africanist Movement Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1114""",Patriotic Alliance National Election List 2014,political,Election List]
"[""core_organisation:1115""",Patriotic Alliance Regional Free State Election List 2014,political,Election List]
"[""core_organisation:1116""",Patriotic Alliance Regional Gauteng Election List 2014,political,Election List]
"[""core_organisation:1117""",Patriotic Alliance Regional Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1118""",Patriotic Alliance Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1119""",Patriotic Alliance Provincial Free State Election List 2014,political,Election List]
"[""core_organisation:1120""",Patriotic Alliance Provincial Gauteng Election List 2014,political,Election List]
"[""core_organisation:1121""",Patriotic Alliance Provincial Northern Cape Election List 2014,political,Election List]
"[""core_organisation:1122""",Patriotic Alliance Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1123""",Patriotic Movement of South Africa Provincial Eastern Cape Election List 2014,political,Election List]
"[""core_organisation:1124""",Peoples Alliance National Election List 2014,political,Election List]
"[""core_organisation:1125""",Peoples Alliance Regional Free State Election List 2014,political,Election List]
"[""core_organisation:1126""",Peoples Alliance Regional KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:1127""",Peoples Alliance Regional Western Cape Election List 2014,political,Election List]
"[""core_organisation:1128""",Peoples Alliance Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1129""",Sibanye Civic Association Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1130""",South African Maintanance and Estate Beneficiaries Association - Provincial Limpopo Election List 2014,political,Election List]
"[""core_organisation:1131""",South African Political Party Provincial North West Election List 2014,political,Election List]
"[""core_organisation:1132""",South African Progressive Civic Organisation Provincial Western Cape Election List 2014,political,Election List]
"[""core_organisation:1133""",Truly Alliance Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:1134""",Ubumbano Lwesizwe Sabangoni Provincial KwaZulu-Natal Election List 2014,political,Election List]
"[""core_organisation:1135""",Ubuntu Party National Election List 2014,political,Election List]
